source,osm_id,store_name,chainname,address,city,latitude,longitude,store_type,phone,website
OpenStreetMap,n5228287722,ابو الجبين سنتر,,,,31.4111008,34.9766927,supermarket,,
OpenStreetMap,n8431127317,ابو الرائد عبده,,,,32.2977288,35.0200386,supermarket,,
OpenStreetMap,n5830579201,ابو الزقة,,,,31.38797,35.0637833,supermarket,,
OpenStreetMap,n7821133372,ابو الزوز,,,,31.8340936,35.1229849,supermarket,,
OpenStreetMap,n7205954886,ابو السعيد للدعاية والاعلان جنين,,,,32.4638324,35.306377,convenience,,
OpenStreetMap,n8431127117,ابو الشوارب,,,,32.3135344,35.0266092,supermarket,,
OpenStreetMap,n5284180321,ابو الشوارب,,,,32.3135423,35.026989,supermarket,,
OpenStreetMap,n8431127919,ابو الشيخ,,,,32.1908366,34.9635247,supermarket,,
OpenStreetMap,n8297070826,ابو العبد,,,,32.3100227,35.0263309,supermarket,,
OpenStreetMap,n5830584196,ابو العلاء,,,,31.3933083,35.0630283,supermarket,,
OpenStreetMap,n8493035317,ابو العيال,,,,32.1882919,34.9948045,supermarket,,
OpenStreetMap,n8431127418,ابو المجد,,,,32.201413,35.0332202,supermarket,,
OpenStreetMap,n5830579221,ابو النور,,,,31.535119,35.0491551,supermarket,,
OpenStreetMap,n8383086917,ابو الودع,,,,31.7030398,35.2397088,supermarket,,
OpenStreetMap,n13620079201,ابو الوفا,,,,32.4602486,35.2994022,supermarket,,
OpenStreetMap,n11240656538,ابو انس عابد,,,,32.4747393,35.2545617,supermarket,,
OpenStreetMap,n8431127319,ابو انور,,,,32.2010176,35.0360224,supermarket,,
OpenStreetMap,n5839070489,ابو باسل,,,,31.4322525,34.9944001,supermarket,,
OpenStreetMap,n13076230602,ابو حسام جابر,,,,31.6974315,35.1802584,supermarket,,
OpenStreetMap,n12497582307,ابو حسن حمودة منظفات,,,,31.4197469,34.3476446,supermarket,,
OpenStreetMap,n7282321887,ابو حصوه,,,,32.5307633,35.8527939,supermarket,,
OpenStreetMap,n13620120901,ابو حماد,,,,32.4556372,35.2990662,supermarket,,
OpenStreetMap,n11104168105,ابو خاطر للتجارة,,,,32.303812,35.0383894,supermarket,,
OpenStreetMap,n4815200627,ابو خالد زاهده الرسيفرات تصليح,,شارع وادي الهرية,,31.5114941,35.0843451,convenience,,
OpenStreetMap,n5876621005,ابو خرشيق,,,,31.7826767,35.2286786,convenience,,
OpenStreetMap,n9655338356,ابو راشد لتوزيع المعسل والاراجيل,,,,32.5315705,35.8896607,supermarket,,
OpenStreetMap,n5830592495,ابو رامي,,,,31.5388418,35.0515638,supermarket,,
OpenStreetMap,n8553255918,ابو رامي الامير,,,,31.6979594,35.1872476,supermarket,,
OpenStreetMap,n2425255350,ابو زهرة,,,,31.7880995,35.2363287,supermarket,,
OpenStreetMap,n13594842201,ابو زهره,,,,32.2146234,35.2921653,supermarket,,
OpenStreetMap,n4753542426,ابو زهره تجاره عامه وادي الجوز,,,,31.7878084,35.2362971,supermarket,,
OpenStreetMap,n9642395557,ابو زيد سنتر,,,,32.541292,35.8600789,general,,
OpenStreetMap,n11099268307,ابو سامح العرقة,,,,32.4702773,35.2012394,supermarket,,
OpenStreetMap,n8431127118,ابو سليم,,,,32.3504598,35.0719454,supermarket,,
OpenStreetMap,n432263977,ابو شكري للقوة الامريكية,,Ein Yabrod,,31.9535329,35.2519858,supermarket,,
OpenStreetMap,n4329033356,ابو شهاب,,,,31.3993485,35.0668896,supermarket,,
OpenStreetMap,n8297078118,ابو صالح,,,,32.1819663,34.9669006,supermarket,,
OpenStreetMap,n8297078121,ابو صرار,,,,32.3504433,35.0720252,supermarket,,
OpenStreetMap,n8297074726,ابو ضرار,,,,32.3504512,35.0720427,supermarket,,
OpenStreetMap,n8297089623,ابو طارق,,,,32.197012,35.0515495,supermarket,,
OpenStreetMap,n8297054818,ابو طالب,,,,32.334343,35.0359013,supermarket,,
OpenStreetMap,n5875497997,ابو عايد للاتصالات,,,,31.5076646,35.0244815,supermarket,,
OpenStreetMap,n432368797,ابو عايشة,,,,32.336462,35.0340767,supermarket,,
OpenStreetMap,n5830584191,ابو عدي,,,,31.56533,35.008095,supermarket,,
OpenStreetMap,n5830579202,ابو عزات,,,,31.39246,35.07277,supermarket,,
OpenStreetMap,n5830579219,ابو عزيز,,,,31.5380057,35.0403096,supermarket,,
OpenStreetMap,n4369835084,ابو عصام ميني ماركت,,,,32.426363,35.3664103,supermarket,,
OpenStreetMap,n6054300385,ابو عطوان,,,,31.4072299,34.9565683,supermarket,,
OpenStreetMap,n5839070590,ابو عطوان مول,,,,31.4073014,34.9565464,supermarket,,
OpenStreetMap,n5841475049,ابو عفيف/عصام ارزيقات,,,,31.5378054,35.0441678,supermarket,,
OpenStreetMap,n8431127920,ابو عمر,,,,32.1929631,34.9707659,supermarket,,
OpenStreetMap,n13602490701,ابو عنان,,,,32.1832329,34.9648272,supermarket,,
OpenStreetMap,n5839070589,ابو عيدة,,,,31.4127514,34.9474435,supermarket,,
OpenStreetMap,n8297074724,ابو غاليه,,,,32.3241283,35.1042803,supermarket,,
OpenStreetMap,n8297074517,ابو فادي,,,,32.3135727,35.0265346,supermarket,,
OpenStreetMap,n4693158392,ابو فراج,,,,32.1876292,34.9746422,supermarket,,
OpenStreetMap,n5839070597,ابو ليث,,,,31.4117918,34.9827628,supermarket,,
OpenStreetMap,n9645698938,ابو ماجد,,,,32.5572367,35.8291152,convenience,,
OpenStreetMap,n8431127921,ابو محمد,,,,32.1905972,34.9679438,supermarket,,
OpenStreetMap,n8431133121,ابو محمد,,,,32.1886778,34.96984,supermarket,,
OpenStreetMap,n5887021585,ابو محمد حزوز,,,,31.9094604,35.1647289,supermarket,,
OpenStreetMap,n4301540092,ابو محمد للبهارات و بقوليات,,,,32.2212127,35.2603783,supermarket,,
OpenStreetMap,n5875497788,ابو مسعد,,,,31.506619,34.9523456,supermarket,,
OpenStreetMap,n8297078120,ابو معتز,,,,32.3514683,35.0751482,supermarket,,
OpenStreetMap,n5808911155,ابو ممدوح,,Shoqba,,31.9871921,35.037653,supermarket,,
OpenStreetMap,n8297074725,ابو نضال,,,,32.3326467,35.1068845,supermarket,,
OpenStreetMap,n5875497799,ابو نوح,,,,31.4773141,35.0657738,supermarket,,
OpenStreetMap,n5001825623,ابو ياسر,,وسط البلد,,32.3266625,35.1617689,supermarket,,
OpenStreetMap,n5839070592,ابو يوسف,,,,31.4180293,34.9711016,supermarket,,
OpenStreetMap,n4549895306,ابواب الباندا;أبواب الباندا,,,,32.2253211,35.2076541,convenience,,
OpenStreetMap,n5287257527,ابوجمال الصانوري,,,,32.4621043,35.2997038,supermarket,,
OpenStreetMap,n4728029989,ابوحمدة,,,,32.3073831,35.0282826,supermarket,,
OpenStreetMap,n4322650189,ابوطالب,,,,32.3346095,35.0357802,supermarket,,
OpenStreetMap,n2034303873,ابومحمد,,,,32.3058514,35.0416056,supermarket,,
OpenStreetMap,n13619967101,احمد الاحول,,,,32.4662831,35.3073737,supermarket,,
OpenStreetMap,n8860267717,احمد الجمال,,,,32.1341284,35.1955722,supermarket,,
OpenStreetMap,n11153265805,احمد العطاري,,,,32.4090482,35.2271078,supermarket,,
OpenStreetMap,n5875497810,احمد المصري,,,,31.4713765,35.0035968,supermarket,,
OpenStreetMap,n8856519117,احمد دويكات,,,,32.2149944,35.2881471,supermarket,,
OpenStreetMap,n13619980501,احمد زكارنه,,,,32.4633456,35.316997,supermarket,,
OpenStreetMap,n8628877119,احمد شاهين,,,,32.2174032,35.2673102,supermarket,,
OpenStreetMap,n8297078317,احمد عثمان,,,,32.1282052,35.0500929,supermarket,,
OpenStreetMap,n8383864418,ادم,,,,31.7044615,35.2252094,supermarket,,
OpenStreetMap,n8431133122,ادهم جعدي,,,,32.1907064,34.963174,supermarket,,
OpenStreetMap,n10004081317,اسامة,,,,32.0294193,35.2693643,supermarket,,
OpenStreetMap,n5830579207,اسامة العقيلي,,,,31.4394492,35.0086041,supermarket,,
OpenStreetMap,n8297081318,اسامه,,,,32.3141695,35.0251409,supermarket,,
OpenStreetMap,n13595200301,اسامه هواش,,,,32.2270304,35.2647715,supermarket,,
OpenStreetMap,n5875497793,استراحة,,,,31.3998211,35.0669082,supermarket,,
OpenStreetMap,n4818582923,استهلاكية الحنان,,,,33.2927253,35.3212611,supermarket,,
OpenStreetMap,n7141397985,اسحاق ابو عنزة تعديل ميني مركت,,,,31.3373293,34.3419155,supermarket,,
OpenStreetMap,n8384031517,اسطنبول مول,,,,31.6992364,35.2109877,supermarket,,
OpenStreetMap,n8297052020,اسكدنيا,,,,32.3183466,35.039199,supermarket,,
OpenStreetMap,n8431133120,اسماك ولحموم الهنا,,,,32.1874622,34.9654513,supermarket,,
OpenStreetMap,n11364490840,اسواق ابو باسل,,,,31.9945075,35.8804818,supermarket,,
OpenStreetMap,n11099426905,اسواق البستان يعبد,,,,32.4513728,35.1674055,supermarket,,
OpenStreetMap,n11099382205,اسواق البستان يعبد,,,,32.4497322,35.1689256,supermarket,,
OpenStreetMap,n7285460721,اسواق الزبيدي,,,,32.5517648,35.8705208,supermarket,,
OpenStreetMap,n7285460720,اسواق الزبيدي للخضار و الفواكه,,,,32.5516496,35.8702748,supermarket,,
OpenStreetMap,n431708723,اسواق المدينة,,,,32.3168606,35.3720094,supermarket,092571112,
OpenStreetMap,n8297077817,اسواق المدينه,,,,32.3017797,35.0301347,supermarket,,
OpenStreetMap,n9090930219,اسواق براهمه التجارية مصلح,,,,32.2122933,35.2775411,supermarket,,
OpenStreetMap,n7281810258,اسواق زمزم,,,,32.5325017,35.855254,supermarket,,
OpenStreetMap,n9846301143,اسواق مكة,,,,32.5793984,35.8672303,supermarket,,
OpenStreetMap,n7287531033,اسواق مكة,,,,32.5330986,35.8565804,supermarket,,
OpenStreetMap,n4654423589,اشرف البيتاوي,,,,32.21948,35.2626311,supermarket,,
OpenStreetMap,n13673989501,اشرف الجلاد,,,,32.3003744,35.0244082,supermarket,,
OpenStreetMap,n5403574721,اشرف بحور,,,,31.4536503,34.3755147,supermarket,,
OpenStreetMap,n5839070596,اشرف عودة ابو شرخ/اياد ابو شرخ,,,,31.4108502,34.9765849,supermarket,,
OpenStreetMap,n8976799021,اكاسيا,,,,32.1269015,35.3452537,supermarket,,
OpenStreetMap,n5830592489,ال,,,,31.3967167,35.062285,supermarket,,
OpenStreetMap,n5571149823,الأديب,,,,32.3678715,35.0712922,supermarket,,
OpenStreetMap,n11162273997,الأعلام ماركت,,,,31.4930256,34.4609607,supermarket,,
OpenStreetMap,n5869034789,الأقصى للمنظفات,,,,32.3119841,35.0291115,convenience,,
OpenStreetMap,n5880954085,الأمجاد مول بيت لحم,,,,31.700371,35.211268,supermarket,,
OpenStreetMap,n4226311289,الأميرة,,,,31.9100598,35.2042948,supermarket,,
OpenStreetMap,n5814720957,الأمين,,,,31.7830441,35.2280854,convenience,,
OpenStreetMap,n8314738018,الاتحاد,,,,32.1821933,34.9800701,supermarket,,
OpenStreetMap,n8874991718,الاخلاص,,,,32.2229841,35.2480711,supermarket,,
OpenStreetMap,n5841475048,الاخوة,,,,31.537605,35.0462851,supermarket,,
OpenStreetMap,n8297070822,الاخوة,,,,32.4263135,35.0850013,supermarket,,
OpenStreetMap,n8297074740,الاخوة,,,,32.3009505,35.1321273,supermarket,,
OpenStreetMap,n5465294622,الاخوة سوبر ماركت,,,,31.7140803,35.20122,supermarket,,
OpenStreetMap,n5724299821,الاخوة ماركت,,Al-Wehda Street,,31.5055419,34.4652953,convenience,0595565118,
OpenStreetMap,n8371342217,الارزة,,,,31.6366231,35.2219874,supermarket,,
OpenStreetMap,n5830592485,الاسد,,,,31.4682233,34.93804,supermarket,,
OpenStreetMap,n8297070818,الاسراء / الواد,,,,32.1840849,34.9800436,supermarket,,
OpenStreetMap,n8297087633,الاسرة,,,,32.174946,35.0584665,supermarket,,
OpenStreetMap,n7746169485,الاسرة السعيدة,,,,32.2226438,35.2281895,supermarket,,
OpenStreetMap,n5155856754,الاسرة السعيده - اياد شاهين,,,,32.2227141,35.228383,supermarket,,
OpenStreetMap,n5155882921,الاسره السعيده,,,,32.2226531,35.2281389,supermarket,,
OpenStreetMap,w298884252,الاسطورة,,,,31.3047915,34.2475951,supermarket,0592252498,
OpenStreetMap,n8297081319,الاشقر,,,,32.3121899,35.0248801,supermarket,,
OpenStreetMap,n5830579198,الاصدقاء,,,,31.4038283,35.0559668,supermarket,,
OpenStreetMap,n5830579217,الاصدقاء/ابو رامي,,,,31.5382159,35.0429171,supermarket,,
OpenStreetMap,n8386902317,الاطرش ماركت,,,,31.7039751,35.2211392,supermarket,,
OpenStreetMap,n5830579187,الاقتصاد,,,,31.4702766,34.9458874,supermarket,,
OpenStreetMap,n8297087851,الاقصى,,,,32.1762756,35.060305,supermarket,,
OpenStreetMap,n8297092040,الاقصى,,,,32.1767349,35.0585927,supermarket,,
OpenStreetMap,n8297092053,الامانة,,,,32.2010405,35.0359563,supermarket,,
OpenStreetMap,n5039365523,الامانة,,,,31.7044429,35.2154148,supermarket,,
OpenStreetMap,n5830592496,الامانة/محمد خضر الطردة,,,,31.5387525,35.0443757,supermarket,,
OpenStreetMap,n5039365524,الامراء,,,,31.7078356,35.2072589,supermarket,,
OpenStreetMap,n5921552994,الامير,,,,31.584187,35.145547,supermarket,,
OpenStreetMap,n8383580218,الامير,,,,31.7155924,35.1879301,supermarket,,
OpenStreetMap,n5830584204,الاندلس,,,,31.5395096,35.0463222,supermarket,,
OpenStreetMap,n8941076718,الاوفر مول,,شارع القدس,,32.1922424,35.2832979,supermarket,,
OpenStreetMap,n8431127918,الاياد ماركت,,,,32.1894799,34.9670065,supermarket,,
OpenStreetMap,n8380196917,الباشا,,,,31.7017535,35.1781531,supermarket,,
OpenStreetMap,n5880807786,البان شاهين سلفيت,,,,32.088873,35.171375,supermarket,,
OpenStreetMap,n8297078119,البدور,,,,32.3531015,35.0760723,supermarket,,
OpenStreetMap,n8431127417,البراء,,,,32.3062454,35.1165376,supermarket,,
OpenStreetMap,n8297078126,البراء,,,,32.43238,35.0856163,supermarket,,
OpenStreetMap,n432352735,البراء,,,,32.08254,35.181271,supermarket,,
OpenStreetMap,n4349651893,البراء للاتصالات,,,,32.2221903,35.2613018,convenience,,
OpenStreetMap,n432418803,البراء ماركت,,,,32.3062862,35.116611,supermarket,,
OpenStreetMap,n7102024786,البركة,,,,32.5265903,35.8438019,supermarket,,
OpenStreetMap,n5830592497,البركة/اسحاق حنتش,,,,31.4921059,35.0221462,supermarket,0592191211,
OpenStreetMap,n4621453491,البشير,,,,31.5329412,34.4721707,supermarket,,
OpenStreetMap,n8383547117,البلد,,,,31.7160513,35.1878046,supermarket,,
OpenStreetMap,n4728030189,البهاء سوبرماركت,,,,32.3093497,35.023771,supermarket,,
OpenStreetMap,n4110042190,البيت الهندسي,,شارع السلام,,31.5351565,35.0896639,convenience,0599200503,
OpenStreetMap,n10143780517,البيك مول,,,,31.5185678,34.4565043,supermarket,+970599550999,
OpenStreetMap,n8664215018,التخفيظات مول,,,,32.3546092,35.0681079,supermarket,,
OpenStreetMap,n8297070819,التعاون,,,,32.1908123,34.9634081,supermarket,,
OpenStreetMap,n5830584195,التقوى,,,,31.394055,35.0635433,supermarket,,
OpenStreetMap,n4740324122,التقوى . ابو طارق,,,,32.3139321,35.025319,supermarket,,
OpenStreetMap,n8297074617,التل الاخضر,,,,32.3121403,35.0267005,supermarket,,
OpenStreetMap,n6445233285,التوفر 3,,رأس خميس,,31.8087728,35.2479271,supermarket,,
OpenStreetMap,n5830579195,الجبل,,,,31.6023083,35.01158,supermarket,0599634370,
OpenStreetMap,n5296907622,الجزار,,,,31.6100671,35.0344654,supermarket,,
OpenStreetMap,n4311617189,الجلاد لتجارة المواد الغذائية جملة,,,,32.300517,35.0304592,convenience,,
OpenStreetMap,n11096912105,الجليل مول,,,,32.4782953,35.3002978,supermarket,,
OpenStreetMap,n4699591689,الجمعيه التعاونية لعصر الزيتون,,,,32.113971,35.0730739,convenience,,
OpenStreetMap,n4557082391,الجوهره,,,,32.2282541,35.2166077,supermarket,,
OpenStreetMap,n13569645801,الجيتاوي,,,,32.1881273,34.9644032,supermarket,,
OpenStreetMap,n8297078134,الجيوسي,,,,32.1901048,34.9858896,supermarket,,
OpenStreetMap,n6358499088,الحاج أبو روحي,,,,31.5096736,34.9495854,supermarket,,
OpenStreetMap,n5305007819,الحاج عدنان مقيطي واولاده,,,,31.8542878,35.4616871,supermarket,,
OpenStreetMap,n8297074730,الحارة,,,,32.4330354,35.0820331,supermarket,,
OpenStreetMap,n5338952126,الحافي,,,,31.8934857,35.1789881,supermarket,,
OpenStreetMap,n8297081320,الحبيب,,,,32.1900203,34.9656096,supermarket,,
OpenStreetMap,n11568901980,الحديقة عرابة,,,,32.4109251,35.2034715,supermarket,,
OpenStreetMap,n7281792550,الحريري,,,,32.5384304,35.8518041,convenience,,
OpenStreetMap,n13594855501,الحسين,,,,32.213715,35.2936962,supermarket,,
OpenStreetMap,n13617241801,الحصري / جمله,,,,32.3082336,35.0598064,supermarket,,
OpenStreetMap,n2591283466,الحلول العطرية;كونتننتال ستايل للعطور,,,,31.5065091,34.4607355,supermarket,,
OpenStreetMap,n4262946492,الحنون,,,,32.032156,35.1975031,supermarket,,
OpenStreetMap,n5830579213,الحورة,,,,31.5390812,35.0579585,supermarket,,
OpenStreetMap,n4840471141,الحياة,,,,31.6982528,35.1753233,supermarket,,
OpenStreetMap,n5497719321,الخضر مول,,כביש 60 הישן,,31.6940274,35.1702571,supermarket,,
OpenStreetMap,n6352492287,الخطاط خميس فوزي النزلي,,شارع الوحدة,,31.5179428,34.4512729,convenience,,
OpenStreetMap,n8297078322,الخليلي,,,,32.312574,35.0264943,supermarket,,
OpenStreetMap,n8431131717,الخنساء,,,,32.1853771,34.9818785,supermarket,,
OpenStreetMap,n8407884119,الديراني,,,,31.4173164,34.354778,supermarket,,
OpenStreetMap,n6343642105,الديرباني,,,,31.7019006,35.1980329,supermarket,,
OpenStreetMap,n8297070827,الرائد ماركت,,,,32.3164779,35.0241964,supermarket,,
OpenStreetMap,n7537132568,الرائد ماركت,,,,31.4952897,34.4609023,supermarket,,
OpenStreetMap,n8297074720,الراتب,,,,32.1591435,34.9903045,supermarket,,
OpenStreetMap,n9648294910,الرازي,,,,32.5376905,35.8731514,convenience,,
OpenStreetMap,n7480376193,الربابعه,,,,32.5475271,35.854742,supermarket,,
OpenStreetMap,n7284769609,الربابعه,,,,32.5474015,35.8547373,supermarket,,
OpenStreetMap,n6301200286,الربيع ماركت,,Al Quds Street,,31.5152768,34.4321758,supermarket,,
OpenStreetMap,n5839070785,الرحمة/نهاد ابو شرخ,,,,31.4128195,34.9296971,supermarket,,
OpenStreetMap,n5839070486,الرحمةالتجارية/احمد زغارنة,,,,31.3850583,34.9147318,supermarket,,
OpenStreetMap,n8371070917,الردايدة,,,,31.7085232,35.2667239,supermarket,,
OpenStreetMap,n8297074733,الرشيد,,,,32.3083124,35.1146887,supermarket,,
OpenStreetMap,n8297074734,الرشيد,,,,32.3093894,35.1130431,supermarket,,
OpenStreetMap,n5875498485,الرضا,,,,31.5385183,35.0418183,supermarket,,
OpenStreetMap,n8383815317,الرعاة,,,,31.7034908,35.2366415,supermarket,,
OpenStreetMap,n5839070488,الرعناوي مول,,,,31.4163402,34.9356196,supermarket,,
OpenStreetMap,n5830579215,الرياض,,,,31.5385929,35.0514352,supermarket,,
OpenStreetMap,n8198495421,الريان,,,,31.7686963,35.2513499,supermarket,,
OpenStreetMap,n7282321888,الريان,,,,32.5305813,35.852833,supermarket,,
OpenStreetMap,n5830584202,الريان,,,,31.5417938,35.0538604,supermarket,,
OpenStreetMap,n9648191379,الريحان,,,,32.5383903,35.8750156,general,,
OpenStreetMap,w298623191,الزعيم للسجائر والمعسل,,,,31.3149387,34.2390764,convenience,,
OpenStreetMap,n8297078324,الزغبي,,,,32.3142718,35.0275356,supermarket,,
OpenStreetMap,n5039398022,الزغير,,,,31.5066991,35.0890675,supermarket,,
OpenStreetMap,n8383653217,الزيتونة,,,,31.717719,35.1911996,supermarket,,
OpenStreetMap,n9051918917,الزير,,,,31.6932029,35.2118394,supermarket,,
OpenStreetMap,n13633850801,السايح,,,,32.4780099,35.276702,supermarket,,
OpenStreetMap,n8553930817,السدر,,,,31.7109669,35.1780385,supermarket,,
OpenStreetMap,n11364017545,السعادة للمنظفات,,,,32.0756896,35.849318,supermarket,0788838574,
OpenStreetMap,n9922062631,السعدي لمواد التنظيف ولوازم الاعراس,,,,32.4732786,35.0931533,convenience,,
OpenStreetMap,n5252256824,السلام,,الكرامة,,32.3464637,35.2768985,supermarket,,
OpenStreetMap,n8386821620,السلام,,,,31.7088055,35.2085706,supermarket,,
OpenStreetMap,n4306054019,السلامة ماركت,,,,31.9075022,35.1415549,supermarket,,
OpenStreetMap,n9645109552,السلطان,,,,32.5374983,35.8711231,supermarket,,
OpenStreetMap,n8575284217,السلعوس,,,,32.1386727,35.278549,supermarket,,
OpenStreetMap,n4579621801,السوافيري للزجاج والمرايا والبراويز,,,,31.5076756,34.4637559,convenience,,
OpenStreetMap,n8297078132,السوق الشعبي للخضار والفواكة,,,,32.2824403,35.0559867,supermarket,,
OpenStreetMap,w302190612,"السيد سليم ""الحرمين""",,شارع السوق,,31.5427051,34.4997738,supermarket,,
OpenStreetMap,n13617441102,السيد فارس للعروض,,,,32.3119544,35.0271,supermarket,,
OpenStreetMap,n5839070599,الشاطر/علاء ابو علان,,,,31.4290222,34.9854534,supermarket,,
OpenStreetMap,n11083637705,الشاعر مول,,شارع الزهراء,,31.2792935,34.2628727,supermarket,,
OpenStreetMap,n8431134918,الشام,,,,32.1926028,34.9703789,supermarket,,
OpenStreetMap,n5920584587,الشرفا ماركت,,,,31.5120866,34.472351,supermarket,,
OpenStreetMap,n4679361793,الشريف لبيع الادوات الكهربائية,,,,31.5408682,34.4996236,supermarket,,
OpenStreetMap,n8297074737,الشعار,,,,32.3097288,35.0257907,supermarket,,
OpenStreetMap,n8297074735,الشعار٢,,,,32.3189246,35.0247721,supermarket,,
OpenStreetMap,n431637085,الشعب مول,,,,32.2792698,35.3414911,supermarket,,
OpenStreetMap,n5875497995,الشعراوي,,,,31.4715207,35.010363,supermarket,,
OpenStreetMap,n8297070820,الشفاء,,,,32.1887222,34.9650956,supermarket,,
OpenStreetMap,n6786045187,الشني سوبرماركت حوارة,,,,32.1547298,35.2595108,supermarket,,
OpenStreetMap,n10008559617,الشني عقبة الجبر,,,,31.8413602,35.4482336,supermarket,,
OpenStreetMap,n10006385717,الشني عين عريك,,,,31.9013354,35.147259,supermarket,,
OpenStreetMap,n9997425117,الشني-الارساب,,,,31.9296561,35.2094773,supermarket,,
OpenStreetMap,n9997425017,الشني-الارسال,,,,31.9297792,35.209641,supermarket,,
OpenStreetMap,n10004294619,الشني-عين عريك,,,,31.9008203,35.1499769,supermarket,,
OpenStreetMap,n10006125118,الشني-كفر عقب,,,,31.8720558,35.2235962,supermarket,,
OpenStreetMap,n8297078323,الشوبكي,,,,32.2956038,35.0351533,supermarket,,
OpenStreetMap,n8297074623,الشيخ عثمان ابو احمد,,,,32.3524654,35.0804311,supermarket,,
OpenStreetMap,n5880816085,الشيخ عمر سنجل,,,,32.029618,35.257042,supermarket,,
OpenStreetMap,n6524697885,الشيخ محمد,,,,31.3476414,34.3446296,supermarket,,
OpenStreetMap,n8297074624,الشيخ محمود,,,,32.3536641,35.0777926,supermarket,,
OpenStreetMap,n5875498188,الصادق الامين,,,,31.4592964,35.1172488,supermarket,,
OpenStreetMap,n8297078320,الصباح,,,,32.4280769,35.08469,supermarket,,
OpenStreetMap,n9207671817,الصديق يوسف,,,,31.7655017,35.2774156,supermarket,,
OpenStreetMap,n5875497807,الصقر,,,,31.4715064,35.0039681,supermarket,,
OpenStreetMap,n4525258389,الصقر للخضار,,,,31.8971952,35.1706113,supermarket,,
OpenStreetMap,n7102025186,الضاحية,,,,32.5271484,35.8402478,supermarket,,
OpenStreetMap,n7281825407,الطحان,,,,32.5372824,35.8519825,supermarket,,
OpenStreetMap,n8559542417,الطنبور,,,,32.2206004,35.2627203,supermarket,,
OpenStreetMap,n5839070487,الطيبات/محمد الرغمات,,,,31.3848934,34.9151691,supermarket,,
OpenStreetMap,n2587653611,الطيبة ماركت,,,,32.3849175,35.3242717,supermarket,,
OpenStreetMap,n13076324201,الطيبة مول - طريق خاراس,,,,31.610794,35.0526274,supermarket,,
OpenStreetMap,n5830579203,العائلة,,,,31.3873983,35.0830117,supermarket,,
OpenStreetMap,n8869980218,العائلة ماركت,,,,31.3762904,34.3329266,supermarket,,
OpenStreetMap,n9355633918,العاصم,,,,32.2154642,35.2667261,supermarket,,
OpenStreetMap,n9240503417,العاصم للسكاكر,,,,32.2154333,35.2668691,supermarket,,
OpenStreetMap,n9394238220,العاصم للسكاكر والحلويات,,,,32.2152954,35.2672107,supermarket,,
OpenStreetMap,n5866410989,العاصي مول,,,,32.3222784,35.3704399,convenience,,
OpenStreetMap,n4940923423,العاصي مول - Assi Mall,,Tubas Main Street,,32.3226551,35.3705615,supermarket,092571275,
OpenStreetMap,n4715173590,العالمية للتأمين,,,,32.2209851,35.2639086,convenience,,
OpenStreetMap,n7537136966,العالمية ماركت,,,,31.4920703,34.4603627,supermarket,,
OpenStreetMap,n13620077301,العجاوي,,,,32.4602015,35.2995841,supermarket,,
OpenStreetMap,n8431127318,العجمه,,,,32.3677771,35.075528,supermarket,,
OpenStreetMap,n8297053717,العجوز,,,,32.3195235,35.0562234,supermarket,,
OpenStreetMap,n8858868517,العراج,,Al-Qouthi Street,,31.5355672,34.4481384,supermarket,,
OpenStreetMap,n13751778302,العراقي,,,,31.3722139,34.3078059,supermarket,,
OpenStreetMap,n8297074738,العربي,,,,32.1883164,34.9652685,supermarket,,
OpenStreetMap,n8371348917,العروج,,,,31.6360356,35.2213725,supermarket,,
OpenStreetMap,n431969180,العرين ماركت,,,,32.1899531,35.2821864,supermarket,,
OpenStreetMap,n5875497988,العطا,,,,31.3929184,35.0723773,supermarket,,
OpenStreetMap,n4543673190,العقاد للمفروشات,,شارع الكراجات القديم 092673667,,32.3128379,35.026373,convenience,,https://fb.com/akkad.fu
OpenStreetMap,n8431127119,العلاء,,,,32.3093078,35.0273877,supermarket,,
OpenStreetMap,n8314526317,العمرية,,,,32.1850613,34.9750215,supermarket,,
OpenStreetMap,n8297074719,العنان,,,,32.1284705,35.0468144,supermarket,,
OpenStreetMap,n5830584193,العنيد,,,,31.4018017,35.0604933,supermarket,,
OpenStreetMap,n5830579199,العودة,,,,31.3925033,35.0641733,supermarket,,
OpenStreetMap,n13594794001,العورتاني,,,,32.1901945,35.2828872,supermarket,,
OpenStreetMap,n4570480500,الغد للخدمات المالية والتجارية,,Al-Obaydiah Street,,31.7221025,35.2855771,convenience,+972 59 9177394,
OpenStreetMap,n13076285401,الغزاوي مول - مخزن,,,,31.5046622,35.0362081,supermarket,,
OpenStreetMap,n8297078318,الفؤاد,,,,32.1293343,35.0437261,supermarket,,
OpenStreetMap,n4827121521,الفار لمواد البناء,,,,32.5226988,35.2273114,convenience,,
OpenStreetMap,n2587663758,الفحل سوبر ماركت,,,,32.3840636,35.3243281,supermarket,,
OpenStreetMap,n8297052018,الفحماوي للحوم,,,,32.3194509,35.0585481,supermarket,,
OpenStreetMap,n6068460285,الفصيح,,,,31.5342771,34.4677212,supermarket,,
OpenStreetMap,n5745004121,الفلوجة,,,,30.1978887,35.7352936,convenience,,
OpenStreetMap,n13391032812,القارب مول,,,,32.0589232,35.8224524,supermarket,,
OpenStreetMap,n5830592486,القدس,,,,31.5086033,34.9491,supermarket,,
